tournament,tier,round,start_date,player_a,player_b,player_a_won,is_pending,is_walkover,same_nationality,h2h_win_rate_a_vs_b,player_a_is_home,player_a_matches_last_14_days,player_a_days_since_last_match,player_a_recent_win_rate,player_b_is_home,player_b_matches_last_14_days,player_b_days_since_last_match,player_b_recent_win_rate,player_a_elo,player_b_elo,elo_diff,player_a_ema_form,player_b_ema_form,h2h_last_winner,player_a_win_streak,player_b_win_streak,player_a_matches_last_7_days,player_b_matches_last_7_days,player_a_avg_point_diff,player_b_avg_point_diff,player_a_avg_games_per_match,player_b_avg_games_per_match,player_a_rubber_game_rate,player_b_rubber_game_rate,player_a_avg_victory_margin,player_b_avg_victory_margin,player_a_seed,player_b_seed
India Super Series 2017,500,first round,2017-03-28,Srikanth Kidambi,Zhao Junpeng,1,0,0,0,0.0,1,0,21,0.0,0,0,21,0.3333,1508.97,1501.09,7.88,0.2187,0.3815,0.0,-3,-1,0,0,-0.1,-7.0,2.6,2.3333,0.6,0.3333,7.7,13.0,0,0
India Super Series 2017,500,first round,2017-03-28,Ajay Jayaram,Viktor Axelsen,0,0,0,0,0.6667,1,0,21,0.5,0,0,21,0.6667,1509.16,1738.43,-229.27,0.361,0.6138,1.0,-2,-1,0,0,-2.4,7.3,2.4,2.4,0.4,0.4,8.8,10.3,0,3
India Super Series 2017,500,first round,2017-03-28,Prannoy H. S.,Sourabh Verma,0,0,0,1,0.5,1,0,21,0.5,1,0,2163,0.5,1454.61,1530.79,-76.18,0.4046,0.5285,0.5,-1,-1,0,0,-2.0,-4.3333,2.3,2.3333,0.3,0.3333,10.0,13.6667,0,0
India Super Series 2017,500,first round,2017-03-28,Rajiv Ouseph,Ng Ka Long,0,0,0,0,0.5,0,0,21,0.4444,0,0,21,0.6667,1482.32,1601.75,-119.42,0.2899,0.5613,0.0,-2,-1,0,0,-1.4,3.6,2.7,2.2,0.7,0.2,9.2,11.2,0,6
India Super Series 2017,500,first round,2017-03-28,Jeon Hyeok-jin,Huang Yuxiang,0,0,0,0,0.5,0,0,154,0.0,0,0,21,0.3333,1485.91,1463.62,22.28,0.1418,0.3517,0.5,-5,-1,0,0,-2.5556,0.1,2.4444,2.2,0.4444,0.2,12.7778,10.3,0,0
India Super Series 2017,500,first round,2017-03-28,Tommy Sugiarto,Misha Zilberman,1,0,0,0,0.5,0,0,21,0.0,0,0,735,0.5,1571.58,1471.66,99.92,0.1771,0.1361,0.5,-4,-4,0,0,-4.3,-15.125,2.2,2.0,0.2,0.0,10.5,17.875,0,0
India Super Series 2017,500,second round,2017-03-28,Wang Tzu-wei,Tian Houwei,1,0,0,0,0.5,0,0,21,0.2857,0,0,21,0.5333,1464.18,1663.75,-199.57,0.4978,0.6559,0.5,1,1,0,0,-2.0,4.9,2.3,2.3,0.3,0.3,9.4,9.7,0,5
India Super Series 2017,500,second round,2017-03-28,Srikanth Kidambi,Viktor Axelsen,0,0,0,0,1.0,1,0,21,0.0,0,0,21,0.6667,1522.66,1744.33,-221.68,0.4531,0.7296,1.0,1,1,0,0,0.7,9.0,2.5,2.4,0.5,0.4,8.3,9.8,0,3
India Super Series 2017,500,second round,2017-03-28,Sourabh Verma,Ng Ka Long,0,0,0,0,0.5,1,0,2163,0.5,0,0,21,0.6667,1541.76,1611.12,-69.35,0.6699,0.6929,0.5,1,1,0,0,0.0,3.6,2.25,2.2,0.25,0.2,13.5,11.2,0,6
India Super Series 2017,500,second round,2017-03-28,Huang Yuxiang,Tommy Sugiarto,0,0,0,0,0.5,0,0,21,0.3333,0,0,21,0.0,1478.52,1581.66,-103.14,0.5462,0.4239,0.5,1,1,0,0,1.2,-2.1,2.3,2.2,0.3,0.2,9.6,10.3,0,0
India Super Series 2017,500,quarterfinals,2017-03-28,Wang Tzu-wei,Viktor Axelsen,0,0,0,0,0.5,0,0,21,0.2857,0,0,21,0.6667,1485.44,1750.44,-265.0,0.6485,0.8108,0.5,2,2,0,0,-1.2,10.8,2.2,2.3,0.2,0.3,10.2,11.6,0,3
India Super Series 2017,500,quarterfinals,2017-03-28,Ng Ka Long,Tommy Sugiarto,1,0,0,0,0.0,0,0,21,0.6667,0,0,21,0.0,1622.36,1591.62,30.74,0.785,0.5968,0.0,2,2,0,0,2.9,-1.8,2.3,2.2,0.3,0.2,11.1,10.6,6,0
India Super Series 2017,500,semifinals,2017-03-28,Viktor Axelsen,Ng Ka Long,1,0,0,0,0.5,0,0,21,0.6667,0,0,21,0.6667,1755.45,1635.12,120.32,0.8675,0.8495,0.5,3,3,0,0,10.9,1.5,2.4,2.4,0.4,0.4,11.7,10.3,3,6
India Super Series 2017,500,final,2017-03-28,Chou Tien-chen,Viktor Axelsen,0,0,0,0,0.5,0,0,21,0.5,0,0,21,0.6667,1607.49,1764.78,-157.29,0.8807,0.9073,0.0,4,4,0,0,7.7,10.1,2.3,2.4,0.3,0.4,12.9,10.9,7,3
Malaysia Open Super Series Premier 2017,750,first round,2017-04-04,Lee Chong Wei,Rajiv Ouseph,1,0,0,0,1.0,1,0,28,0.7273,0,1,7,0.4,1938.9,1472.95,465.94,0.9075,0.2029,1.0,5,-3,0,1,9.5,-1.4,2.4,2.7,0.4,0.7,10.3,9.2,1,0
Malaysia Open Super Series Premier 2017,750,first round,2017-04-04,Anders Antonsen,Hu Yun,0,0,0,0,0.5,0,3,7,0.5714,0,2,7,0.4167,1513.17,1511.43,1.75,0.4715,0.3359,0.5,-1,-1,3,2,-1.8571,-4.8,2.2857,2.1,0.2857,0.1,9.2857,11.6,0,0
Malaysia Open Super Series Premier 2017,750,first round,2017-04-04,Tian Houwei,Brice Leverdez,0,0,0,0,1.0,0,2,7,0.5294,0,1,7,0.5,1642.49,1401.97,240.52,0.4591,0.228,1.0,-1,-3,2,1,2.8,-8.5,2.3,2.3,0.3,0.3,10.8,13.3,6,0
Malaysia Open Super Series Premier 2017,750,first round,2017-04-04,Jeon Hyeok-jin,Lee Dong-keun,1,0,0,1,0.5,0,1,7,0.0,0,2,7,0.5,1471.01,1428.12,42.89,0.0993,0.3143,0.5,-6,-1,1,2,-2.5,-3.4,2.5,2.3,0.5,0.3,11.7,11.4,0,0
Malaysia Open Super Series Premier 2017,750,first round,2017-04-04,Chen Long,Wei Nan,1,0,0,0,1.0,0,0,28,0.6667,0,1,7,0.25,1742.27,1473.08,269.19,0.4931,0.1631,1.0,-1,-3,0,1,5.2,-6.7,2.1,2.5,0.1,0.5,13.2,9.9,3,0
Malaysia Open Super Series Premier 2017,750,first round,2017-04-04,Sony Dwi Kuncoro,Huang Yuxiang,0,0,0,0,0.5,0,0,28,0.4,0,2,7,0.375,1603.31,1468.56,134.75,0.2931,0.3823,0.5,-2,-1,0,2,-5.8,1.4,2.2,2.3,0.2,0.3,10.4,9.4,0,0
Malaysia Open Super Series Premier 2017,750,first round,2017-04-04,Ng Ka Long,Wang Tzu-wei,1,0,0,0,0.5,0,4,7,0.6842,0,3,7,0.4,1625.79,1480.44,145.35,0.5947,0.4539,0.5,-1,-1,4,3,0.8,-0.4,2.4,2.3,0.4,0.3,11.0,9.4,8,0
Malaysia Open Super Series Premier 2017,750,first round,2017-04-04,Shi Yuqi,Wong Wing Ki,0,0,0,0,0.5,0,0,28,0.75,0,1,7,0.5,1667.66,1492.37,175.29,0.6093,0.2538,0.5,-1,-3,0,1,6.9,3.8,2.1,2.2,0.1,0.2,14.3,11.2,0,0
Malaysia Open Super Series Premier 2017,750,second round,2017-04-04,Lee Chong Wei,Hu Yun,1,0,0,0,1.0,1,0,28,0.7273,0,2,7,0.4167,1940.95,1527.51,413.44,0.9353,0.5352,1.0,6,1,0,2,9.0,-1.5,2.4,2.2,0.4,0.2,9.8,10.9,1,0
Malaysia Open Super Series Premier 2017,750,second round,2017-04-04,Brice Leverdez,Jeon Hyeok-jin,0,0,0,0,0.5,0,1,7,0.5,0,1,7,0.0,1427.56,1485.04,-57.48,0.4596,0.3695,0.5,1,1,1,1,-6.0,-2.7,2.3,2.4,0.3,0.4,12.6,11.5,0,0
Malaysia Open Super Series Premier 2017,750,second round,2017-04-04,Chen Long,Huang Yuxiang,1,0,0,1,0.5,0,0,28,0.6667,0,2,7,0.375,1747.87,1490.47,257.4,0.6452,0.5676,0.5,1,1,0,2,9.1,0.9,2.1,2.3,0.1,0.3,15.1,8.9,3,0
Malaysia Open Super Series Premier 2017,750,second round,2017-04-04,Ng Ka Long,Wong Wing Ki,0,0,0,1,0.0,0,4,7,0.6842,0,1,7,0.5,1635.46,1515.82,119.64,0.7163,0.4776,0.0,1,1,4,1,2.8,1.5,2.5,2.3,0.5,0.3,9.8,10.1,8,0
Malaysia Open Super Series Premier 2017,750,quarterfinals,2017-04-04,Lee Chong Wei,Jeon Hyeok-jin,1,0,0,0,0.5,1,0,28,0.7273,0,1,7,0.0,1943.66,1498.42,445.24,0.9547,0.5587,0.5,7,2,0,1,11.6,-3.9,2.3,2.4,0.3,0.4,12.4,10.3,1,0
Malaysia Open Super Series Premier 2017,750,quarterfinals,2017-04-04,Chen Long,Wong Wing Ki,0,0,0,0,1.0,0,0,28,0.6667,0,1,7,0.5,1753.8,1537.12,216.68,0.7516,0.6343,1.0,2,2,0,1,6.5,0.9,2.2,2.4,0.2,0.4,12.5,9.5,3,0
Malaysia Open Super Series Premier 2017,750,semifinals,2017-04-04,Lee Chong Wei,Wong Wing Ki,1,0,0,0,1.0,1,0,28,0.7273,0,1,7,0.5,1945.95,1561.98,383.97,0.9683,0.744,1.0,8,3,0,1,12.6,0.9,2.2,2.4,0.2,0.4,13.4,9.5,1,0
Malaysia Open Super Series Premier 2017,750,first round,2017-04-04,Tommy Sugiarto,Marc Zwiebler,1,0,0,0,0.2,0,3,7,0.5,0,2,7,0.3333,1578.86,1527.24,51.62,0.4177,0.2972,0.0,-1,-1,3,2,-1.9,-2.1,2.3,2.3,0.3,0.3,10.5,11.1,0,0
Malaysia Open Super Series Premier 2017,750,first round,2017-04-04,Takuma Ueda,Son Wan-ho,0,0,0,0,0.0,0,0,133,0.5,0,1,7,0.5333,1435.47,1615.77,-180.3,0.2531,0.2007,0.0,-2,-3,0,1,-8.2,1.9,2.2,2.4,0.2,0.4,12.6,9.9,0,5
Malaysia Open Super Series Premier 2017,750,first round,2017-04-04,Ajay Jayaram,Qiao Bin,1,0,0,0,0.5,0,1,7,0.4545,0,0,28,0.3333,1503.25,1531.49,-28.24,0.2527,0.2791,0.5,-3,-3,1,0,-4.1,6.0,2.4,2.3,0.4,0.3,8.3,11.0,0,0
Malaysia Open Super Series Premier 2017,750,first round,2017-04-04,Liew Daren,Viktor Axelsen,0,0,0,0,1.0,1,0,1015,0.5,0,5,7,0.75,1542.35,1772.85,-230.49,0.2898,0.9351,1.0,-2,5,0,5,-2.1,11.8,2.4,2.3,0.4,0.3,9.5,12.6,0,4
Malaysia Open Super Series Premier 2017,750,first round,2017-04-04,Tanongsak Saensomboonsuk,Hsu Jen-hao,1,0,0,0,0.5,0,1,7,0.6364,0,1,7,0.375,1518.77,1429.54,89.23,0.35,0.1695,0.0,-2,-4,1,1,1.0,-7.2,2.3,2.3,0.3,0.3,11.0,11.8,0,0
Malaysia Open Super Series Premier 2017,750,first round,2017-04-04,B. Sai Praneeth,Lin Dan,0,0,0,0,0.5,0,2,7,0.1667,0,0,28,0.75,1437.95,1769.1,-331.15,0.2426,0.5809,0.5,-1,-1,2,0,-6.6,3.7,2.5,2.3,0.5,0.3,8.8,11.5,0,7
Malaysia Open Super Series Premier 2017,750,first round,2017-04-04,Hans-Kristian Vittinghus,Chou Tien-chen,0,0,0,0,0.5,0,3,7,0.4286,0,5,7,0.6,1541.34,1599.43,-58.09,0.4542,0.6165,0.0,-1,-1,3,5,1.6,7.6,2.0,2.3,0.0,0.3,12.2,13.0,0,0
Malaysia Open Super Series Premier 2017,750,first round,2017-04-04,Jonatan Christie,Anthony Sinisuka Ginting,1,0,0,1,0.5,0,0,161,0.6667,0,0,28,0.25,1578.31,1528.57,49.74,0.4817,0.2249,0.5,-1,-3,0,0,3.6,1.7,2.4,2.5,0.4,0.5,11.0,8.7,0,0
Malaysia Open Super Series Premier 2017,750,second round,2017-04-04,Tommy Sugiarto,Son Wan-ho,0,0,0,0,0.5,0,3,7,0.5,0,1,7,0.5333,1592.5,1624.14,-31.64,0.5924,0.4405,0.0,1,1,3,1,1.6,2.0,2.2,2.4,0.2,0.4,11.0,10.0,0,5
Malaysia Open Super Series Premier 2017,750,second round,2017-04-04,Ajay Jayaram,Viktor Axelsen,1,0,0,0,0.5,0,1,7,0.4545,0,5,7,0.75,1520.55,1779.56,-259.0,0.4769,0.9546,0.0,1,6,1,5,-1.0,12.9,2.4,2.3,0.4,0.3,9.8,13.7,0,4
Malaysia Open Super Series Premier 2017,750,second round,2017-04-04,Tanongsak Saensomboonsuk,Lin Dan,0,0,0,0,0.0,0,1,7,0.6364,0,0,28,0.75,1530.75,1773.24,-242.49,0.545,0.7066,0.0,1,1,1,0,0.8,3.2,2.3,2.4,0.3,0.4,10.8,11.0,0,7
Malaysia Open Super Series Premier 2017,750,second round,2017-04-04,Chou Tien-chen,Jonatan Christie,0,0,0,0,0.0,0,5,7,0.6,0,0,161,0.6667,1612.78,1592.04,20.74,0.7315,0.6372,0.0,1,1,5,0,8.7,4.5,2.2,2.3,0.2,0.3,14.1,11.9,0,0
Malaysia Open Super Series Premier 2017,750,quarterfinals,2017-04-04,Son Wan-ho,Ajay Jayaram,1,0,0,0,1.0,0,1,7,0.5333,0,1,7,0.4545,1638.68,1546.67,92.01,0.6084,0.6338,1.0,2,2,1,1,4.2,-0.1,2.4,2.4,0.4,0.4,10.2,8.9,5,0
Malaysia Open Super Series Premier 2017,750,quarterfinals,2017-04-04,Lin Dan,Jonatan Christie,1,0,0,0,0.5,0,0,28,0.75,0,0,161,0.6667,1779.59,1608.99,170.6,0.7946,0.7461,0.0,2,2,0,0,3.1,3.7,2.4,2.4,0.4,0.4,10.9,11.1,7,0
Malaysia Open Super Series Premier 2017,750,semifinals,2017-04-04,Son Wan-ho,Lin Dan,0,0,0,0,0.4,0,1,7,0.5333,0,0,28,0.75,1650.54,1788.31,-137.77,0.7258,0.8562,1.0,3,3,1,0,4.3,3.2,2.4,2.5,0.4,0.5,10.3,11.0,6,7
Malaysia Open Super Series Premier 2017,750,final,2017-04-04,Lee Chong Wei,Lin Dan,0,0,0,0,0.5,1,0,28,0.7273,0,0,28,0.75,1949.11,1798.28,150.83,0.9778,0.8994,1.0,9,4,0,0,13.4,4.6,2.2,2.5,0.2,0.5,14.2,10.6,1,7
Singapore Super Series 2017,500,first round,2017-04-11,Emil Holst,B. Sai Praneeth,0,0,0,0,0.5,0,1,14,0.0,0,3,7,0.1429,1472.56,1433.81,38.75,0.267,0.1698,0.5,-2,-2,0,1,-2.0,-5.8,2.25,2.6,0.25,0.6,13.0,8.0,0,0
Singapore Super Series 2017,500,first round,2017-04-11,Qiao Bin,Hans-Kristian Vittinghus,1,0,0,0,1.0,0,1,7,0.2857,0,4,7,0.375,1514.19,1527.99,-13.8,0.1954,0.3179,1.0,-4,-2,1,1,2.7,-1.0,2.3,2.0,0.3,0.0,12.3,11.8,0,0
Singapore Super Series 2017,500,first round,2017-04-11,Tanongsak Saensomboonsuk,Chong Wei Feng,1,0,0,0,0.3333,0,3,7,0.6154,0,0,140,0.4,1524.4,1489.46,34.94,0.3815,0.4029,0.0,-1,-1,2,0,-1.6,-8.1,2.2,2.4,0.2,0.4,12.6,12.1,8,0
Singapore Super Series 2017,500,first round,2017-04-11,Hu Yun,Sameer Verma,1,0,0,0,0.0,0,4,7,0.4286,0,3,14,0.75,1524.8,1566.76,-41.97,0.3746,0.5601,0.0,-1,-1,2,0,-4.8,4.0,2.2,2.4,0.2,0.4,13.2,7.2,0,0
Singapore Super Series 2017,500,first round,2017-04-11,Son Wan-ho,Heo Kwang-hee,1,0,0,1,0.5,0,5,7,0.5789,0,0,196,0.5,1640.57,1521.2,119.37,0.5081,0.5131,0.5,-1,-1,4,0,2.5,0.4,2.5,2.2,0.5,0.2,9.5,11.6,4,0
Singapore Super Series 2017,500,first round,2017-04-11,Jonatan Christie,Marc Zwiebler,1,0,0,0,0.5,0,3,7,0.6667,0,3,7,0.3,1600.27,1513.6,86.67,0.5222,0.208,0.5,-1,-2,3,1,4.8,-5.7,2.5,2.3,0.5,0.3,10.0,11.5,0,0
Singapore Super Series 2017,500,first round,2017-04-11,Ng Ka Long,Tommy Sugiarto,1,0,0,0,0.5,0,6,7,0.6667,0,5,7,0.5,1614.16,1577.95,36.2,0.5014,0.4147,1.0,-1,-1,2,2,0.5,-0.8,2.6,2.2,0.6,0.2,9.3,11.0,7,0
Singapore Super Series 2017,500,first round,2017-04-11,Lee Dong-keun,Sony Dwi Kuncoro,1,0,0,0,0.5,0,3,7,0.3333,0,1,7,0.3333,1414.09,1581.4,-167.31,0.22,0.2052,0.5,-2,-3,1,1,-3.5,-6.6,2.2,2.1,0.2,0.1,11.5,11.2,0,0
Singapore Super Series 2017,500,second round,2017-04-11,B. Sai Praneeth,Qiao Bin,1,0,0,0,0.5,0,3,7,0.1429,0,1,7,0.2857,1449.36,1528.75,-79.39,0.4189,0.4368,0.5,1,1,1,1,-4.5,1.9,2.6,2.3,0.6,0.3,9.1,11.5,0,0
Singapore Super Series 2017,500,second round,2017-04-11,Tanongsak Saensomboonsuk,Hu Yun,1,0,0,0,0.6667,0,3,7,0.6154,0,4,7,0.4286,1536.99,1540.48,-3.48,0.5671,0.5622,0.0,1,1,2,2,-3.0,-3.5,2.2,2.2,0.2,0.2,11.2,12.7,8,0
Singapore Super Series 2017,500,second round,2017-04-11,Son Wan-ho,Jonatan Christie,0,0,0,0,0.5,0,5,7,0.5789,0,3,7,0.6667,1649.95,1610.85,39.09,0.6557,0.6656,0.5,1,1,4,3,2.6,4.8,2.5,2.5,0.5,0.5,9.6,10.0,4,0
Singapore Super Series 2017,500,second round,2017-04-11,Ng Ka Long,Lee Dong-keun,0,0,0,0,0.5,0,6,7,0.6667,0,3,7,0.3333,1626.7,1434.35,192.35,0.651,0.454,0.5,1,1,2,1,-0.2,-2.0,2.6,2.3,0.6,0.3,8.6,11.4,7,0
Singapore Super Series 2017,500,quarterfinals,2017-04-11,B. Sai Praneeth,Tanongsak Saensomboonsuk,1,0,0,0,0.0,0,3,7,0.1429,0,3,7,0.6154,1466.51,1551.13,-84.63,0.5932,0.6969,0.0,2,2,1,2,-4.1,-3.4,2.6,2.2,0.6,0.2,9.5,10.8,0,8
Singapore Super Series 2017,500,quarterfinals,2017-04-11,Jonatan Christie,Lee Dong-keun,0,0,0,0,1.0,0,3,7,0.6667,0,3,7,0.3333,1626.42,1455.4,171.02,0.7659,0.6178,1.0,2,2,3,1,3.9,-2.5,2.5,2.4,0.5,0.4,9.1,10.9,0,0
Singapore Super Series 2017,500,semifinals,2017-04-11,B. Sai Praneeth,Lee Dong-keun,1,0,0,0,0.0,0,3,7,0.1429,0,3,7,0.3333,1483.85,1475.78,8.07,0.7153,0.7325,0.0,3,3,1,1,-2.0,-0.7,2.7,2.3,0.7,0.3,8.0,10.7,0,0
Singapore Super Series 2017,500,first round,2017-04-11,Sourabh Varma,Anthony Sinisuka Ginting,0,0,0,0,0.5,0,0,378,0.5,0,1,7,0.2,1450.63,1514.85,-64.22,0.1756,0.1574,0.5,-3,-4,0,1,-9.9,0.6,2.4,2.4,0.4,0.4,15.1,9.8,0,0
Singapore Super Series 2017,500,first round,2017-04-11,Brice Leverdez,Chou Tien-chen,1,0,0,0,1.0,0,3,7,0.5,0,7,7,0.5882,1414.19,1595.83,-181.64,0.3217,0.5121,1.0,-1,-1,2,2,-6.3,6.5,2.3,2.3,0.3,0.3,12.9,12.7,0,6
Singapore Super Series 2017,500,first round,2017-04-11,Hsu Jen-hao,Zulfadli Zulkiffli,0,0,0,0,0.5,0,2,7,0.3333,0,0,35,0.2,1417.56,1399.71,17.85,0.1187,0.1399,0.5,-5,-3,1,0,-9.3,-8.1,2.2,2.3,0.2,0.3,11.5,12.7,0,0
Singapore Super Series 2017,500,first round,2017-04-11,Wong Wing Ki,Viktor Axelsen,1,0,0,0,0.4,0,5,7,0.5714,0,7,7,0.7273,1558.81,1753.44,-194.62,0.5208,0.6682,0.0,-1,-1,4,2,-1.1,13.6,2.3,2.3,0.3,0.3,11.5,13.6,0,3
Singapore Super Series 2017,500,first round,2017-04-11,Wei Nan,Pablo Abián,0,0,0,0,0.5,0,2,7,0.2222,0,0,168,0.0,1467.47,1412.09,55.38,0.1142,0.1208,0.5,-4,-3,1,0,-8.2,-8.2,2.5,2.3,0.5,0.3,11.4,11.8,0,0
Singapore Super Series 2017,500,first round,2017-04-11,Ajay Jayaram,Shi Yuqi,0,0,0,0,0.0,0,4,7,0.5,0,1,7,0.7059,1534.81,1644.21,-109.4,0.4437,0.4265,0.0,-1,-2,3,1,-1.5,5.5,2.3,2.2,0.3,0.2,9.5,12.9,0,5
Singapore Super Series 2017,500,first round,2017-04-11,Srikanth Kidambi,Kenta Nishimoto,1,0,0,0,0.5,0,2,14,0.3333,0,1,14,0.0,1516.55,1451.0,65.55,0.3171,0.0893,0.5,-1,-5,0,0,-2.0,-4.5,2.4,2.4,0.4,0.4,10.2,12.3,0,0
Singapore Super Series 2017,500,first round,2017-04-11,Wang Tzu-wei,Ihsan Maulana Mustofa,0,0,0,0,0.5,0,4,7,0.3636,0,0,140,0.0,1470.77,1504.29,-33.52,0.3177,0.171,0.5,-2,-4,1,0,-0.3,-2.7,2.3,2.4,0.3,0.4,9.3,10.5,0,0
Singapore Super Series 2017,500,second round,2017-04-11,Anthony Sinisuka Ginting,Brice Leverdez,1,0,0,0,1.0,0,1,7,0.2,0,3,7,0.5,1526.29,1434.9,91.38,0.4102,0.5252,1.0,1,1,1,2,2.3,-3.8,2.4,2.4,0.4,0.4,10.7,12.0,0,0
Singapore Super Series 2017,500,second round,2017-04-11,Zulfadli Zulkiffli,Wong Wing Ki,0,0,0,0,0.0,0,0,35,0.2,0,5,7,0.5714,1414.43,1579.93,-165.5,0.3979,0.6646,0.0,1,1,0,4,-4.7,-1.8,2.3,2.3,0.3,0.3,12.1,10.8,0,0
Singapore Super Series 2017,500,second round,2017-04-11,Pablo Abián,Shi Yuqi,0,0,0,0,0.5,0,0,168,0.0,0,1,7,0.7059,1428.3,1653.94,-225.64,0.3846,0.5986,0.5,1,1,0,1,-7.8,6.7,2.4,2.2,0.4,0.2,12.2,14.1,0,5
Singapore Super Series 2017,500,second round,2017-04-11,Srikanth Kidambi,Ihsan Maulana Mustofa,1,0,0,0,0.5,0,2,14,0.3333,0,0,140,0.0,1527.94,1516.95,10.99,0.522,0.4197,0.5,1,1,0,0,-1.5,-1.7,2.4,2.4,0.4,0.4,10.7,10.5,0,0
Singapore Super Series 2017,500,quarterfinals,2017-04-11,Anthony Sinisuka Ginting,Wong Wing Ki,1,0,0,0,0.5,0,1,7,0.2,0,5,7,0.5714,1536.69,1587.72,-51.03,0.5871,0.7652,0.5,2,2,1,4,1.2,1.2,2.4,2.3,0.4,0.3,9.6,11.0,0,0
Singapore Super Series 2017,500,quarterfinals,2017-04-11,Shi Yuqi,Srikanth Kidambi,0,0,0,0,0.5,0,1,7,0.7059,0,2,14,0.3333,1659.94,1541.49,118.45,0.719,0.6654,0.5,2,2,1,0,7.4,-2.5,2.2,2.5,0.2,0.5,14.8,9.7,5,0
Singapore Super Series 2017,500,semifinals,2017-04-11,Anthony Sinisuka Ginting,Srikanth Kidambi,0,0,0,0,1.0,0,1,7,0.2,0,2,14,0.3333,1552.73,1560.09,-7.36,0.711,0.7658,1.0,3,3,1,0,1.5,-2.0,2.3,2.5,0.3,0.5,9.9,10.2,0,0
Singapore Super Series 2017,500,final,2017-04-11,B. Sai Praneeth,Srikanth Kidambi,1,0,0,1,0.5,0,3,7,0.1429,0,2,14,0.3333,1497.52,1573.79,-76.27,0.8007,0.836,0.5,4,4,1,0,1.2,0.5,2.6,2.5,0.6,0.5,10.4,10.7,0,0
Indonesia Open Super Series Premier 2017,750,first round,2017-06-13,Lee Chong Wei,Tommy Sugiarto,1,0,0,0,1.0,0,0,70,0.9,1,0,63,0.4286,1926.57,1565.4,361.17,0.6845,0.2903,1.0,-1,-2,0,0,12.9,-2.6,2.1,2.2,0.1,0.2,14.7,10.4,1,0
Indonesia Open Super Series Premier 2017,750,first round,2017-06-13,Anthony Sinisuka Ginting,Prannoy H. S.,0,0,0,0,0.5,1,0,63,0.5,0,0,77,0.3333,1539.03,1443.63,95.4,0.4977,0.2832,0.5,-1,-2,0,0,-1.1,-4.1,2.3,2.2,0.3,0.2,10.3,10.5,0,0
Indonesia Open Super Series Premier 2017,750,first round,2017-06-13,Chen Long,Marc Zwiebler,1,0,0,0,0.6667,0,0,70,0.6,0,0,63,0.2,1728.94,1503.02,225.92,0.5261,0.1456,1.0,-1,-3,0,0,6.5,-5.6,2.2,2.2,0.2,0.2,12.5,11.4,8,0
Indonesia Open Super Series Premier 2017,750,first round,2017-06-13,Hsu Jen-hao,Jonatan Christie,0,0,0,0,0.0,0,0,63,0.0,1,0,63,0.6667,1402.84,1606.04,-203.19,0.0831,0.5361,0.0,-6,-1,0,0,-9.7,3.3,2.2,2.4,0.2,0.4,11.9,9.7,0,0
Indonesia Open Super Series Premier 2017,750,first round,2017-06-13,Viktor Axelsen,Emil Holst,0,0,0,1,0.5,0,0,63,0.7273,0,0,63,0.0,1732.32,1457.0,275.32,0.4677,0.1869,0.5,-2,-3,0,0,10.4,-4.0,2.3,2.4,0.3,0.4,12.8,12.8,3,0
Indonesia Open Super Series Premier 2017,750,first round,2017-06-13,Chong Wei Feng,Kazumasa Sakai,0,0,0,0,0.5,0,0,63,0.0,0,0,77,0.5,1476.86,1508.61,-31.75,0.282,0.3176,0.5,-2,-2,0,0,-7.0,-9.3,2.4,2.3,0.4,0.3,11.0,13.7,0,0
Indonesia Open Super Series Premier 2017,750,first round,2017-06-13,Shi Yuqi,Lee Hyun-il,1,0,0,0,1.0,0,0,63,0.6667,0,0,203,0.5,1641.35,1608.88,32.47,0.5033,0.4421,1.0,-1,-2,0,0,7.5,2.3,2.2,2.5,0.2,0.5,14.7,6.5,5,0
Indonesia Open Super Series Premier 2017,750,first round,2017-06-13,Tanongsak Saensomboonsuk,Rajiv Ouseph,0,0,0,0,0.6667,0,0,63,0.5556,0,0,70,0.0,1533.79,1470.91,62.89,0.4879,0.142,0.0,-1,-4,0,0,-2.2,-1.7,2.3,2.6,0.3,0.6,9.6,9.5,0,0
Indonesia Open Super Series Premier 2017,750,second round,2017-06-13,Lee Chong Wei,Prannoy H. S.,0,0,0,0,1.0,0,0,70,0.9,0,0,77,0.3333,1930.13,1463.91,466.21,0.7791,0.4983,1.0,1,1,0,0,12.0,-1.7,2.2,2.2,0.2,0.2,13.8,10.3,1,0
Indonesia Open Super Series Premier 2017,750,second round,2017-06-13,Chen Long,Jonatan Christie,1,0,0,0,1.0,0,0,70,0.6,1,0,63,0.6667,1735.79,1613.62,122.17,0.6683,0.6753,1.0,1,1,0,0,6.6,5.6,2.2,2.4,0.2,0.4,12.6,9.4,8,0
Indonesia Open Super Series Premier 2017,750,second round,2017-06-13,Emil Holst,Kazumasa Sakai,0,0,0,0,0.5,0,0,63,0.0,0,0,77,0.5,1483.56,1523.15,-39.59,0.4309,0.5223,0.5,1,1,0,0,-2.6667,-6.3,2.5,2.3,0.5,0.3,11.3333,13.9,0,0
Indonesia Open Super Series Premier 2017,750,second round,2017-06-13,Shi Yuqi,Rajiv Ouseph,0,0,0,0,0.5,0,0,63,0.6667,0,0,70,0.0,1655.86,1489.77,166.09,0.6523,0.3994,0.5,1,1,0,0,9.1,-2.9,2.1,2.6,0.1,0.6,15.5,8.3,5,0
